year,pci,location_code,export_value,hs_product_code
1998,-1.394388,GRC,5687468,5208
1999,-1.390518,GRC,5836066,5208
2000,-1.341276,GRC,6451918,5208
2001,-1.352377,GRC,6409752,5208
2002,-1.219824,GRC,9862598,5208
2003,-0.973674,GRC,11703553,5208
2004,-1.340568,GRC,13099154,5208
2005,-1.178908,GRC,19983714,5208
2006,-1.533013,GRC,19541154,5208
2007,-1.41362,GRC,18786230,5208
2008,-1.249279,GRC,24315514,5208
2009,-1.424011,GRC,20721670,5208
2010,-1.380098,GRC,17067624,5208
2011,-1.49213,GRC,27885200,5208
2012,-1.517598,GRC,20831302,5208
2013,-1.58881,GRC,10628345,5208
2014,-1.256651,GRC,15533734,5208
2015,-1.214834,GRC,6810868,5208
2016,-1.22907,GRC,5703978,5208
2017,-1.604402,GRC,6495386,5208
2018,-1.060681,GRC,6211512,5208
2019,-1.165386,GRC,6421384,5208
2020,-0.706008,GRC,4866416,5208
1995,-1.078082,DEU,502763328,5209
1996,-0.955316,DEU,547266944,5209
1997,-1.059309,DEU,548509696,5209
1998,-1.079072,DEU,582022848,5209
1999,-1.171432,DEU,447910048,5209
2000,-1.302728,DEU,350834912,5209
2001,-1.301083,DEU,381385664,5209
2002,-1.32247,DEU,359603200,5209
2003,-1.19373,DEU,401078304,5209
2004,-1.357098,DEU,416206400,5209
2005,-1.42004,DEU,395178208,5209
2006,-1.521585,DEU,396434592,5209
2007,-1.42591,DEU,370368512,5209
2008,-1.360875,DEU,367920768,5209
2009,-1.350064,DEU,264598448,5209
2010,-1.51748,DEU,280243584,5209
2011,-1.443123,DEU,342379072,5209
2012,-1.118703,DEU,282376384,5209
2013,-1.491485,DEU,293100800,5209
2014,-1.294634,DEU,290102144,5209
2015,-1.614768,DEU,223277184,5209
2016,-1.473545,DEU,206233728,5209
2017,-1.444564,DEU,197085280,5209
2018,-1.460008,DEU,180489760,5209
2019,-1.342477,DEU,150104224,5209
2020,-1.183797,DEU,112544776,5209
1995,-1.078082,GRC,56363176,5209
1996,-0.955316,GRC,61522300,5209
1997,-1.059309,GRC,47049356,5209
1998,-1.079072,GRC,45739904,5209
1999,-1.171432,GRC,45729716,5209
2000,-1.302728,GRC,45964608,5209
2001,-1.301083,GRC,52020452,5209
2002,-1.32247,GRC,56877140,5209
2003,-1.19373,GRC,66792976,5209
2004,-1.357098,GRC,95206488,5209
2005,-1.42004,GRC,85275032,5209
2006,-1.521585,GRC,79275368,5209
2007,-1.42591,GRC,97875752,5209
2008,-1.360875,GRC,87420064,5209
2009,-1.350064,GRC,60499436,5209
2010,-1.51748,GRC,52202336,5209
2011,-1.443123,GRC,45283616,5209
2012,-1.118703,GRC,30159476,5209
2013,-1.491485,GRC,18952208,5209
2014,-1.294634,GRC,8310954,5209
2015,-1.614768,GRC,5793753,5209
2016,-1.473545,GRC,4498058,5209
2017,-1.444564,GRC,3927497,5209
2018,-1.460008,GRC,3822619,5209
2019,-1.342477,GRC,2988497,5209
2020,-1.183797,GRC,2008574,5209
1995,-0.599683,DEU,203284816,5210
1996,-0.215794,DEU,171349072,5210
1997,-0.179806,DEU,101886896,5210
1998,-0.636819,DEU,149019232,5210
1999,-0.704081,DEU,118189352,5210
2000,-0.689409,DEU,111058848,5210
2001,-0.655831,DEU,111134096,5210
2002,-0.678253,DEU,101852672,5210
2003,-0.431131,DEU,111974112,5210
2004,-0.297969,DEU,112025608,5210
2005,-0.680853,DEU,93474544,5210
2006,-0.605191,DEU,91757128,5210
2007,-0.299217,DEU,103405152,5210
2008,-0.104916,DEU,94736912,5210
2009,-0.488707,DEU,70015032,5210
2010,-0.443097,DEU,59782616,5210
2011,-0.691473,DEU,65830524,5210
2012,-0.479187,DEU,54269824,5210
2013,-0.713203,DEU,50679008,5210
2014,-0.542335,DEU,52465084,5210
2015,-0.448345,DEU,38302784,5210
2016,-0.447642,DEU,38142400,5210
2017,-0.609609,DEU,39442228,5210
2018,-0.99226,DEU,37346300,5210
2019,-0.723478,DEU,33953272,5210
2020,-0.567716,DEU,25907028,5210
1995,-0.599683,GRC,1683931,5210
1996,-0.215794,GRC,5754641,5210
1997,-0.179806,GRC,15820922,5210
1998,-0.636819,GRC,42355428,5210
1999,-0.704081,GRC,6914947,5210
2000,-0.689409,GRC,2940331,5210
2001,-0.655831,GRC,1557626,5210
2002,-0.678253,GRC,1680348,5210
2003,-0.431131,GRC,3095447,5210
2004,-0.297969,GRC,3171694,5210
2005,-0.680853,GRC,4849478,5210
2006,-0.605191,GRC,3610272,5210
2007,-0.299217,GRC,3938597,5210
2008,-0.104916,GRC,5105202,5210
2009,-0.488707,GRC,2962870,5210
2010,-0.443097,GRC,2718764,5210
2011,-0.691473,GRC,1927566,5210
2012,-0.479187,GRC,2099523,5210
2013,-0.713203,GRC,1893459,5210
2014,-0.542335,GRC,1715592,5210
2015,-0.448345,GRC,1124560,5210
2016,-0.447642,GRC,868580,5210
2017,-0.609609,GRC,971693,5210
2018,-0.99226,GRC,1837065,5210
2019,-0.723478,GRC,1719097,5210
2020,-0.567716,GRC,1007129,5210
1995,-0.172685,DEU,114285920,5211
1996,0.01086,DEU,104805264,5211
1997,-0.685209,DEU,93379128,5211
1998,-0.680985,DEU,105291904,5211
1999,-0.630263,DEU,101366248,5211
2000,-0.717678,DEU,84561800,5211
2001,-0.557038,DEU,97238888,5211
